FirstName,Surname,Gender
Mitali,Bera,Female
Purnima,Khatun,Female
Chandan,Chakraborty,Male
Quadir,Dey,Male
Subhasis,DuttaChoudhury,Male
Madhumita,Chakravarty,Female
Debjit,Basu,Male
Yogesh,Sinha,Male
Soma,Malakar,Female
Qamar,Moitra,Male
Laboni,Khatun,Female
Nirupam,Halder,Male
Elina,Biswas,Female
Tushar,Chowdhury,Male
Suchismita,Sengupta,Female
Bikram,Ghosalkar,Male
Rupak,Ganguly,Male
Goutam,Ray,Male
Tapas,Bhowmik,Male
Quadir,Sinha,Male
Ranjit,Hossain,Male
Jharna,Deb,Female
Suchismita,Deb,Female
Arindam,Mazumder,Male
Lipika,Das,Female
Madhumita,Chowdhury,Female
Dibakar,Mazumder,Male
Chiranjit,Bagchi,Male
Upoma,Ghosh,Female
Pritha,Chakrabarti,Female
Yogesh,Basu,Male
Eshani,Roychowdhury,Female
Dibakar,Mazumdar,Male
Nabaneeta,Sheikh,Female
Rima,Nandi,Female
Warisha,Deb,Female
Sourav,Banerjee,Male
Ishaan,Majumdar,Male
Xavier,Munshi,Male
Upal,Basu,Male
Nirupam,Pramanik,Male
Nabendu,Pal,Male
Namita,Kundu,Female
Esha,Chakrabarti,Female
Warisha,Pramanik,Female
Subhasis,Sekhar,Male
Komal,Sinha,Female
Kaberi,Banerjee,Female
Rupali,Chakrabarti,Female
Lopamudra,Das,Female
Tapas,Barua,Male
Arjun,Sekhar,Male
Arpan,Naskar,Male
Oishani,Bagchi,Female
Debasis,Ali,Male
Komal,Mazumdar,Female
Zahir,Barik,Male
Aritra,Sen,Male
Pradip,Mazumdar,Male
Manisha,Kar,Female
Yogesh,Kar,Male
Madhuri,Paul,Female
Velan,Ali,Male
Tushar,Deb,Male
Somnath,Bagchi,Male
Gopal,Bhowmik,Male
Soma,Bandyopadhyay,Female
Subhajit,Mondal,Male
Namita,Sheikh,Female
Qasim,Sinha,Male
Nabaneeta,Sen,Female
Koel,Kundu,Female
Deepto,Banerjee,Male
Tumpa,Bagchi,Female
Animesh,Mitra,Male
Manoj,Barik,Male
Ipsita,Khatun,Female
Rukmini,Sengupto,Female
Palash,Naskar,Male
Quadir,Mitra,Male
Biplab,Bhattacharjee,Male
Mithun,Dutta,Male
Gopal,Bhattacharjee,Male
Mrinmoy,Deb,Male
Goutam,Sultana,Male
Chandan,Ghoshal,Male
Zahir,Chakraborty,Male
Himadri,Kundu,Male
Qasim,Mondal,Male
Swapan,Mondal,Male
Laboni,DuttaChoudhury,Female
Namita,Saha,Female
Nabamita,Datta,Female
Varun,Dey,Male
Mitali,Adhikary,Female
Partha,Majumdar,Male
Arjun,Roychowdhury,Male
Tuhina,Ghosh,Female
Somnath,Roy,Male
Rimi,Majumdar,Female
Indrani,Dey,Female
Pradip,Sarkar,Male
Jayanta,Kar,Male
Ishita,Jana,Female
Moumita,Chakma,Female
Joydeep,Mondal,Male
Tithi,Sikdar,Female
Ishita,Chakravarty,Female
Pradip,Chowdhury,Male
Tushar,Barua,Male
Lipika,Dey,Female
Bishal,Biswas,Male
Yasmin,Halder,Female
Utpal,Dey,Male
Dibakar,Deb,Male
Yasmin,Bandyopadhyay,Female
Bishal,Chakrabarti,Male
Biplab,Poddar,Male
Qasim,Barik,Male
Suchitra,Bhuiyan,Female
Oishee,Chatterjee,Female
Jharna,Mukherjee,Female
Subhash,Ganguly,Male
Nabaneeta,Paul,Female
Ritwik,Pramanik,Male
Zinia,Bera,Female
Yogesh,Mukhopadhyay,Male
Varun,Sultana,Male
Jayanta,Mazumder,Male
Zinia,Sinha,Female
Mrinmayee,Poddar,Female
Sweta,Chakma,Female
Tumpa,Barik,Female
Rupam,Bagchi,Male
Utpal,Poddar,Male
Mrinmoy,Ghosh,Male
Moumita,Khatun,Female
Xarina,Bhowmik,Female
Esha,Mandal,Female
Upal,Ghosh,Male
Moumita,Mondal,Female
Puja,Chakravarty,Female
Koel,Roychowdhury,Female
Kaberi,Das,Female
Dwaipayan,Sen,Male
Bappa,Sengupto,Male
Suchismita,Das,Female
Nabaneeta,Mandal,Female
Gouranga,Mukhopadhyay,Male
Dwij,Munshi,Male
Gopal,Paul,Male
Rupak,DuttaChoudhury,Male
Kaushik,Mazumdar,Male
Nabendu,Basak,Male
Krittika,Das,Female
Krittika,Hossain,Female
Indranil,Lodh,Male
Subhajit,Gazi,Male
Rupali,Biswas,Female
Zahir,Ali,Male
Wahid,Hossain,Male
Farida,Malakar,Female
Qamar,Ganguly,Male
Chiranjit,Roychowdhury,Male
Tumpa,Naskar,Female
Gouranga,Ghoshal,Male
Madhuri,Ghosalkar,Female
Rukmini,Kar,Female
Farhan,DuttaChoudhury,Male
Mitali,Roychowdhury,Female
Qamar,Ghosalkar,Male
Manas,Ray,Male
Puja,Paul,Female
Joy,Kundu,Male
Hrithik,Koley,Male
Madhumita,Rahman,Female
Tanmay,Hossain,Male
Purnima,Mitra,Female
Manisha,Rahman,Female
Sourav,Ghoshal,Male
Liton,Ali,Male
Jhumur,Kundu,Female
Yash,Sekhar,Male
Partha,Saha,Male
Nabamita,Sinha,Female
Somnath,Jana,Male
Gopal,Ganguly,Male
Rukmini,Halder,Female
Quadir,Nandi,Male
Velan,Jana,Male
Ranjit,Chakravarty,Male
Upoma,Ali,Female
Eshani,Barik,Female
Hrithik,Banerji,Male
Ranjit,Sheikh,Male
Oishee,Chowdhury,Female
Rupam,Bandyopadhyay,Male
Kaberi,Roychowdhury,Female
Ishaan,Sengupta,Male
Partha,Sikdar,Male
Kamal,Bagchi,Male
Bikram,GhoshDastidar,Male
Tanmay,Pal,Male
Dibakar,Sengupto,Male
Utpal,Barua,Male
Zahir,Gazi,Male
Gouranga,Gazi,Male
Nikhil,Sheikh,Male
Bishal,Sheikh,Male
Himadri,Hossain,Male
Ranjit,Sikdar,Male
Tithi,Chowdhury,Female
Kajal,Deb,Female
Gopal,Mazumdar,Male
Sourav,Chakma,Male
Mitali,Bhattacharya,Female
Suchitra,Bera,Female
Rukmini,Ali,Female
Arindam,Bhowmik,Male
Zinia,Moitra,Female
Upal,Chakrabarti,Male
Tanmay,Saha,Male
Arpan,Das,Male
Dipankar,Bhattacharjee,Male
Wahid,Paul,Male
Jharna,Basak,Female
Gulshan,Mazumdar,Male
Utpal,Bagchi,Male
Rimi,Ghoshal,Female
Ravi,Halder,Male
Rupak,Dutta,Male
Debjit,Adhikary,Male
Farhanul,Ganguly,Male
Komal,Moitra,Female
Zarin,Barai,Female
Zinia,Sarkar,Female
Arpan,Mitra,Male
Rukmini,Hossain,Female
Velan,Koley,Male
Krittika,Bhuiyan,Female
Xavier,Barua,Male
Tina,Bhattacharjee,Female
Subhasis,Khan,Male
Bishal,Kundu,Male
Madhuri,Bhattacharjee,Female
Qasim,Koley,Male
Joy,Poddar,Male
Oishani,Biswas,Female
Dwij,SenGupta,Male
Nirupam,Deb,Male
Nabaneeta,Ali,Female
Elina,Roy,Female
Somnath,Munshi,Male
Yogesh,Bandyopadhyay,Male
Rima,Bagchi,Female
Wahid,Das,Male
Nabamita,Adhikary,Female
Upal,Datta,Male
Manisha,Adhikary,Female
Pihu,Dutta,Female
Purnima,Mazumdar,Female
Moumita,Ghosalkar,Female
Rimi,Saha,Female
Pihu,Khatun,Female
Tumpa,Mazumdar,Female
Elina,Bandyopadhyay,Female
Faria,Bagchi,Female
Ranjit,Sarkar,Male
Zarin,Bhuiyan,Female
Sourav,Banerji,Male
Komal,Gazi,Female
Subhash,Malakar,Male
Mrinmoy,Mitra,Male
Ishaan,Barik,Male
Qayum,Roychowdhury,Male
Sudip,Mondal,Male
Arpan,Mukhopadhyay,Male
Subhajit,Dutta,Male
Mrinmoy,Poddar,Male
Goutam,Khatun,Male
Mrinmayee,Naskar,Female
Krittika,Adhikary,Female
Yasmin,Roychowdhury,Female
Xavier,Moitra,Male
Liton,Sheikh,Male
Sourav,Chakravarty,Male
Tithi,Chakravarty,Female
Rima,Mazumder,Female
Liton,Chakma,Male
Naina,Munshi,Female
Sourav,Gazi,Male
Mitali,Das,Female
Chandan,Rahman,Male
Oishee,Nandi,Female
Subhasis,Datta,Male
Animesh,Halder,Male
Kaberi,Jana,Female
Somnath,DuttaChoudhury,Male
Elina,Ghosalkar,Female
Sweta,Jana,Female
Oindrila,Adhikary,Female
Mrinmoy,Munshi,Male
Warisha,Lodh,Female
Debasis,Moitra,Male
Faria,Barik,Female
Tina,Paul,Female
Sweta,Khan,Female
Quadir,Mazumder,Male
Namita,SenGupta,Female
Farhanul,Kar,Male
Elina,Sheikh,Female
Arindam,Bandyopadhyay,Male
Madhumita,Kundu,Female
Zarin,Chakravarty,Female
Debasis,Dey,Male
Sweta,Mitra,Female
Wahid,SenGupta,Male
Zahir,Chakrabarti,Male
Koyel,Chakma,Female
Palash,Mazumdar,Male
Tushar,Bera,Male
Goutam,Naskar,Male
Koel,Hossain,Female
Rima,Dutta,Female
Soma,Sultana,Female
Ishaan,Chakravarty,Male
Nikhil,Munshi,Male
Madhumita,Adhikary,Female
Lipika,Koley,Female
Laboni,Sultana,Female
Kaushik,Mondal,Male
Oishee,Gazi,Female
Wahid,Khan,Male
Wasim,Chatterjee,Male
Zarin,Dey,Female
Oindrila,Dey,Female
Gulshan,Banerjee,Male
Manas,Biswas,Male
Mrinmayee,Das,Female
Kaberi,Talukdar,Female
Kamal,Sengupta,Male
Dibakar,Bhowmik,Male
Sudip,Banerjee,Male
Nikhil,Chakravarty,Male
Debjit,Mandal,Male
Tanmay,Bhattacharya,Male
Mrinmoy,Halder,Male
Palash,Chakrabarti,Male
Niladri,Mitra,Male
Mitali,Barai,Female
Qamar,Mondal,Male
Elina,Mazumder,Female
Eshani,Majumdar,Female
Moumita,Banerji,Female
Komal,Sultana,Female
Naina,Khatun,Female
Nikhil,Ghosalkar,Male
Gouranga,Sen,Male
Komal,Das,Female
Varun,Bandyopadhyay,Male
Tithi,Kundu,Female
Krittika,Khatun,Female
Namita,Barua,Female
Mrinmayee,Sultana,Female
Lopamudra,Khan,Female
Ishaan,Malakar,Male
Debasis,Sen,Male
Debjit,Barik,Male
Gopal,Roy,Male
Hrithik,Dutta,Male
Ipsita,Chakravarty,Female
Gargi,Mukherjee,Female
Ritwik,Mitra,Male
Nabendu,Sinha,Male
Mrinmoy,Barai,Male
Upoma,Bhattacharya,Female
Qayum,Basu,Male
Indrani,Lodh,Female
Kamal,Bhuiyan,Male
Rimi,Jana,Female
Mithun,Sinha,Male
Manoj,Pramanik,Male
Indrani,Hossain,Female
Rupam,Koley,Male
Debjit,Sen,Male
Nirupam,Mukhopadhyay,Male
Dwaipayan,Banerji,Male
Sweta,Ray,Female
Mrinmoy,Mazumdar,Male
Dibakar,Sen,Male
Riya,Malakar,Female
Qasim,Sikdar,Male
Kaushik,Khatun,Male
Laboni,Barai,Female
Partha,Paul,Male
Komal,Barik,Female
Arpan,DuttaChoudhury,Male
Naina,Lodh,Female
Koel,Halder,Female
Yasmin,Saha,Female
Ravi,DuttaChoudhury,Male
Sweta,Poddar,Female
Kamal,Kundu,Male
Laxmi,Kar,Female
Manoj,Koley,Male
Joydeep,Sengupto,Male
Joydeep,Basu,Male
Vikram,Mazumder,Male
Deep,Bhuiyan,Male
Laxmi,Nandi,Female
Madhumita,Sengupto,Female
Moumita,Mazumdar,Female
Arpan,Basak,Male
Payel,Naskar,Female
Payel,Sengupto,Female
Chiranjit,Chatterjee,Male
Yash,Chakma,Male
Niladri,Lodh,Male
Rupam,Bhowmik,Male
Joydeep,Mukhopadhyay,Male
Eshani,Sarkar,Female
Quadir,Das,Male
Ritwik,Chakrabarti,Male
Dwij,Bhowmik,Male
Yasmin,Mandal,Female
Mithun,Talukdar,Male
Farida,Bhattacharya,Female
Chandan,Poddar,Male
Ritwik,Bhattacharjee,Male
Niladri,Ghosalkar,Male
Namita,Chatterjee,Female
Niladri,Datta,Male
Debasis,Saha,Male
Yash,Karmakar,Male
Tushar,Talukdar,Male
Palash,Saha,Male
Pritha,Basu,Female
Tuhina,Dutta,Female
Indranil,Naskar,Male
Koyel,Khatun,Female
Komal,Sarkar,Female
Goutam,Ghosalkar,Male
Pihu,Mondal,Female
Moumita,Dey,Female
Harsha,Poddar,Female
Rupam,Kar,Male
Tithi,Banerjee,Female
Manoj,Sheikh,Male
Somnath,Barua,Male
Bappa,GhoshDastidar,Male
Chiranjit,Sultana,Male
Joydeep,Kar,Male
Niladri,Halder,Male
Oishee,Sheikh,Female
Utpal,Ray,Male
Niladri,Saha,Male
Pihu,Poddar,Female
Wasim,GhoshDastidar,Male
Mitali,Sheikh,Female
Rupali,Mitra,Female
Liton,Paul,Male
Sudip,Rahman,Male
Joydeep,Chakma,Male
Eshani,Sengupto,Female
Warisha,Chakravarty,Female
Hiranmay,Bhowmik,Male
Subhasis,Bhattacharya,Male
Madhumita,Basak,Female
Esha,Ghosh,Female
Liton,Mandal,Male
Krittika,Ganguly,Female
Gourab,Mondal,Male
Sweta,Sekhar,Female
Mitali,Lodh,Female
Suchitra,Poddar,Female
Tumpa,Gazi,Female
Suchismita,Ganguly,Female
Arjun,Mukherjee,Male
Tanmay,Sultana,Male
Tuhina,Malakar,Female
Animesh,Hossain,Male
Ishaan,Biswas,Male
Soma,Dey,Female
Chandan,Chakrabarti,Male
Aritra,SenGupta,Male
Xarina,Chakma,Female
Namita,Halder,Female
Puja,Pal,Female
Rupak,Kar,Male
Suchitra,Bhattacharjee,Female
Joy,Banerji,Male
Kamal,Bhattacharya,Male
Ranjit,Bera,Male
Joy,Dey,Male
Lipika,Sultana,Female
Suchitra,Hossain,Female
Joy,Ali,Male
Puja,Ghosalkar,Female
Upoma,Pal,Female
Farhan,Sinha,Male
Ishita,Nandi,Female
Indranil,Ray,Male
Suchitra,Barai,Female
Komal,Karmakar,Female
Zarin,GhoshDastidar,Female
Arindam,Mitra,Male
Gargi,Ali,Female
Gulshan,Dey,Male
Farhan,Hossain,Male
Tithi,Barik,Female
Qasim,Sekhar,Male
Namita,Sikdar,Female
Ritwik,Moitra,Male
Rupak,SenGupta,Male
Suchitra,Mazumder,Female
Jhumur,Ganguly,Female
Kamal,Ray,Male
Deepto,Sinha,Male
Manas,Dey,Male
Aritra,Mondal,Male
Arindam,Sengupta,Male
Mithun,Basak,Male
Puja,Adhikary,Female
Ranjit,Sinha,Male
Indrani,Datta,Female
Manas,Sultana,Male
Madhuri,Majumdar,Female
Manoj,DuttaChoudhury,Male
Hrithik,Datta,Male
Kaushik,Kar,Male
Faria,Khatun,Female
Tanmay,Kundu,Male
Pritha,Karmakar,Female
Wasim,Basak,Male
Bappa,Basak,Male
Pihu,Dey,Female
Mrinmayee,Chakravarty,Female
Mrinmoy,Ali,Male
Pritha,Bhattacharya,Female
Koyel,Mitra,Female
Harsha,Barua,Female
Madhumita,Sengupta,Female
Eshani,Karmakar,Female
Liton,Bhattacharjee,Male
Nirupam,Roy,Male
Riya,Bhattacharya,Female
Namita,Sen,Female
Purnima,Ghosh,Female
Koyel,Chakravarty,Female
Quadir,Koley,Male
Tanmay,Mitra,Male
Gouranga,Ghosh,Male
Manoj,Sinha,Male
Yogesh,DuttaChoudhury,Male
Bikram,Ali,Male
Rimi,Pal,Female
Joy,Basu,Male
Ishaan,Roy,Male
Chiranjit,Mazumder,Male
Kaushik,GhoshDastidar,Male
Kaushik,Sheikh,Male
Ranjit,Ray,Male
Zinia,Das,Female
Mrinmoy,Das,Male
Anik,Poddar,Male
Qamar,Chakma,Male
Subhasis,Poddar,Male
Nabaneeta,Banerji,Female
Suchismita,Dutta,Female
Mithun,Sengupta,Male
Dibakar,Talukdar,Male
Qamar,Bhattacharya,Male
Madhuri,Sheikh,Female
Lipika,Majumdar,Female
Puja,Halder,Female
Quadir,Bera,Male
Subhajit,Poddar,Male
Ishaan,Roychowdhury,Male
Chandan,Bhuiyan,Male
Deepto,Adhikary,Male
Bikram,Banerjee,Male
Nirupam,Saha,Male
Xarina,Pramanik,Female
Debjit,Mazumder,Male
Chiranjit,Mandal,Male
Dwaipayan,Sarkar,Male
Yogesh,Chakraborty,Male
Subhajit,Mazumder,Male
Jaya,Ghosh,Female
Oishani,Bhattacharjee,Female
Jhumur,DuttaChoudhury,Female
Sourav,Bhowmik,Male
Soma,Banerji,Female
Farhanul,Sengupto,Male
Purnima,Dey,Female
Ipsita,GhoshDastidar,Female
Ishita,Bhattacharya,Female
Warisha,Mukherjee,Female
Dibakar,Bagchi,Male
Qayum,Ghosh,Male
Partha,Khatun,Male
Suchismita,Bagchi,Female
Bappa,Sekhar,Male
Naina,Sinha,Female
Farhanul,Sheikh,Male
Mitali,Hossain,Female
Xavier,Dey,Male
Ravi,Pramanik,Male
Dwaipayan,Khatun,Male
Soma,Chakrabarti,Female
Subhajit,Sheikh,Male
Arjun,Moitra,Male
Arpan,Khan,Male
Utpal,Naskar,Male
Bappa,Bagchi,Male
Zinia,Basak,Female
Naina,Kundu,Female
Jaya,Bhuiyan,Female
Gouranga,Mukherjee,Male
Madhuri,Halder,Female
Sourav,Talukdar,Male
Rimi,DuttaChoudhury,Female
Goutam,Basak,Male
Arpan,Bhattacharya,Male
Dwaipayan,Ghosalkar,Male
Partha,Malakar,Male
Chandan,Biswas,Male
Upal,Mandal,Male
Subhasis,Mitra,Male
Payel,Chatterjee,Female
Gopal,Adhikary,Male
Warisha,DuttaChoudhury,Female
Enakshi,Hossain,Female
Manas,GhoshDastidar,Male
Farida,Bhowmik,Female
Quadir,Halder,Male
Sweta,Barik,Female
Swapan,Moitra,Male
Zahir,Karmakar,Male
Krittika,Lodh,Female
Nabaneeta,SenGupta,Female
Bappa,Biswas,Male
Dipankar,Malakar,Male
Kajal,Sengupta,Female
Madhumita,Chakrabarti,Female
Swapan,Sheikh,Male
Chiranjit,Halder,Male
Bappa,Roy,Male
Xavier,Datta,Male
Vikram,Malakar,Male
Arjun,Naskar,Male
Farhan,Mukherjee,Male
Gulshan,Bhattacharjee,Male
Wahid,Pal,Male
Mrinmoy,Sheikh,Male
Esha,Malakar,Female
Riya,Koley,Female
Komal,Basu,Female
Arpan,Chatterjee,Male
Deepto,Jana,Male
Tumpa,Sultana,Female
Ishita,Poddar,Female
Himadri,Barik,Male
Elina,Barik,Female
Subhash,Mukhopadhyay,Male
Riya,Sarkar,Female
Nabaneeta,Hossain,Female
Elina,Khatun,Female
Tina,Bhattacharya,Female
Upal,Das,Male
Kajal,DuttaChoudhury,Female
Chandan,Dey,Male
Oindrila,Paul,Female
Chiranjit,Hossain,Male
Puja,Bhuiyan,Female
Tuhina,Banerji,Female
Tina,Lodh,Female
Niladri,Roychowdhury,Male
Puja,Bagchi,Female
Chandan,Chakravarty,Male
Pritha,Ganguly,Female
Ishaan,Ghosalkar,Male
Debasis,Bhattacharya,Male
Ritwik,Bandyopadhyay,Male
Sourav,Hossain,Male
Rima,Dey,Female
Farhanul,Barua,Male
Pratik,Ghosh,Male
Subhasis,Talukdar,Male
Soma,SenGupta,Female
Manoj,Basak,Male
Jaya,Das,Female
Gopal,Sengupto,Male
Arjun,Poddar,Male
Rimi,Mitra,Female
Yash,Mitra,Male
Mrinmayee,Mondal,Female
Quadir,Naskar,Male
Dipankar,Sultana,Male
Rukmini,Pal,Female
Upoma,Sheikh,Female
Faria,Dey,Female
Komal,Bhattacharya,Female
Deep,Barik,Male
Upoma,Biswas,Female
Joy,Rahman,Male
Wahid,Mazumdar,Male
Mrinmoy,Kundu,Male
Arpan,Sikdar,Male
Anik,Mukherjee,Male
Pritha,Bhuiyan,Female
Subhash,Pal,Male
Puja,Mandal,Female
Rupali,Bandyopadhyay,Female
Laxmi,SenGupta,Female
Arpan,GhoshDastidar,Male
Payel,Paul,Female
Rupak,Majumdar,Male
Nabendu,GhoshDastidar,Male
Farida,Mondal,Female
Manas,Mazumder,Male
Varun,Mazumder,Male
Pihu,Sikdar,Female
Oishani,Roy,Female
Manisha,Bhuiyan,Female
Subhasis,Banerjee,Male
Hiranmay,Gazi,Male
Deep,Roychowdhury,Male
Dwaipayan,Halder,Male
Warisha,Sekhar,Female
Laxmi,Saha,Female
Qasim,Kar,Male
Naina,Pal,Female
Esha,Kundu,Female
Debjit,Koley,Male
Rimi,Sengupto,Female
Eshani,DuttaChoudhury,Female
Rimi,Ray,Female
Aritra,Poddar,Male
Warisha,Chakraborty,Female
Partha,Sen,Male
Rupam,Sheikh,Male
Puja,Datta,Female
Namita,Mukhopadhyay,Female
Himadri,Banerji,Male
Kajal,Mondal,Female
Zarin,Moitra,Female
Debjit,Chowdhury,Male
Tina,Moitra,Female
Tina,Khatun,Female
Rupak,Chatterjee,Male
Koyel,Hossain,Female
Lopamudra,Sinha,Female
Warisha,Barua,Female
Joydeep,Sultana,Male
Goutam,Banerji,Male
Yogesh,Sengupto,Male
Arpan,Sultana,Male
Palash,Paul,Male
Velan,Hossain,Male
Dwaipayan,Dutta,Male
Suchismita,Lodh,Female
Laxmi,Naskar,Female
Subhajit,Deb,Male
Indrani,Naskar,Female
Sudip,Halder,Male
Debjit,Bhowmik,Male
Gourab,Poddar,Male
Purnima,Talukdar,Female
Qamar,Barai,Male
Qayum,Bera,Male
Faria,Ali,Female
Naina,Roy,Female
Rupam,Das,Male
Arjun,Jana,Male
Velan,Talukdar,Male
Aritra,Sengupto,Male
Dwij,Sekhar,Male
Sudip,Pramanik,Male
Suchismita,Mukherjee,Female
Nabamita,Chakrabarti,Female
Gouranga,Moitra,Male
Aritra,Bera,Male
Indranil,Bhowmik,Male
Nirupam,SenGupta,Male
Ravi,Sengupto,Male
Koel,Barik,Female
Animesh,Ghoshal,Male
Indrani,Majumdar,Female
Yash,Chakravarty,Male
Jaya,Karmakar,Female
Xavier,Sheikh,Male
Velan,Majumdar,Male
Moumita,Ghoshal,Female
Jayanta,Datta,Male
Mithun,Barai,Male
Debjit,Majumdar,Male
Bappa,Mukherjee,Male
Nabaneeta,Mazumdar,Female
Nabendu,Mondal,Male
Oindrila,Datta,Female
Deepto,Biswas,Male
Nabendu,Naskar,Male
Tithi,Roy,Female
Tina,GhoshDastidar,Female
Subhash,Khatun,Male
Nabamita,Sikdar,Female
Esha,Bera,Female
Upoma,Mondal,Female
Joydeep,Nandi,Male
Arjun,Ali,Male
Moumita,DuttaChoudhury,Female
Gouranga,Das,Male
Dibakar,Dutta,Male
Wasim,SenGupta,Male
Yasmin,Rahman,Female
Kaushik,Karmakar,Male
Biplab,Naskar,Male
Xavier,Mitra,Male
Dibakar,Sheikh,Male
Yogesh,Hossain,Male
Zahir,Dutta,Male
Debasis,Hossain,Male
Joydeep,Bhattacharjee,Male
Lipika,Halder,Female
Sourav,Ganguly,Male
Subhasis,Roychowdhury,Male
Elina,Chakrabarti,Female
Debasis,Sinha,Male
Yasmin,Bhuiyan,Female
Arindam,Chakma,Male
Ishaan,Halder,Male
Sweta,Ali,Female
Rima,Karmakar,Female
Indrani,Sarkar,Female
Puja,Deb,Female
Suchitra,Ghoshal,Female
Kamal,Chakraborty,Male
Dwij,Barai,Male
Upal,Roy,Male
Bishal,Nandi,Male
Mitali,Talukdar,Female
Laboni,Jana,Female
Laboni,Basak,Female
Zinia,Chatterjee,Female
Rukmini,Chowdhury,Female
Jhumur,Ghosh,Female
Zinia,Biswas,Female
Pihu,Bhattacharya,Female
Jharna,Rahman,Female
Gopal,Dutta,Male
Laboni,Poddar,Female
Farida,Sultana,Female
Yasmin,Chatterjee,Female
Oindrila,Chowdhury,Female
Jaya,Ganguly,Female
Gourab,Bera,Male
Namita,Bhowmik,Female
Eshani,Ghoshal,Female
Sourav,Poddar,Male
Soma,Sekhar,Female
Pihu,Kar,Female
Manoj,Mukherjee,Male
Warisha,Bhowmik,Female
Vikram,Sikdar,Male
Zinia,Adhikary,Female
Nabendu,Roy,Male
Liton,Chakraborty,Male
Oishee,Ray,Female
Tina,Datta,Female
Subhasis,Chakma,Male
Pihu,Malakar,Female
Debjit,Dutta,Male
Jhumur,Bhowmik,Female
Bappa,Moitra,Male
Gopal,Sarkar,Male
Dibakar,Gazi,Male
Yogesh,Mondal,Male
Manoj,Kar,Male
Pratik,Sarkar,Male
Sourav,Rahman,Male
Pratik,Mazumder,Male
Gopal,Chakravarty,Male
Yasmin,Bhowmik,Female
Himadri,Chowdhury,Male
Madhumita,Bandyopadhyay,Female
Jhumur,Munshi,Female
Qayum,Bagchi,Male
Subhasis,Sengupto,Male
Ranjit,Chowdhury,Male
Tithi,Basu,Female
Ravi,Hossain,Male
Nirupam,Lodh,Male
Hrithik,Sen,Male
Dwij,Bera,Male
Varun,Malakar,Male
Pihu,GhoshDastidar,Female
Nikhil,Chakrabarti,Male
Laboni,Chowdhury,Female
Wasim,Sheikh,Male
Sudip,Jana,Male
Wasim,Barik,Male
Tuhina,Halder,Female
Ishaan,Bhattacharjee,Male
Farida,Mazumder,Female
Sudip,Mukhopadhyay,Male
Manoj,Roy,Male
Anik,Roychowdhury,Male
Xarina,Datta,Female
Xarina,Basak,Female
Wahid,Pramanik,Male
Gouranga,Bagchi,Male
Quadir,Pal,Male
Somnath,Ali,Male
Yash,Sultana,Male
Oishee,Sikdar,Female
Zahir,Ray,Male
Pradip,Bandyopadhyay,Male
Oishee,Ali,Female
Arindam,SenGupta,Male
Farhan,Roychowdhury,Male
Rupam,Bhattacharya,Male
Riya,Saha,Female
Dipankar,Paul,Male
Dwij,Nandi,Male
Gopal,Sengupta,Male
Manisha,Chowdhury,Female
Ritwik,Pal,Male
Upal,Talukdar,Male
Rupak,Chowdhury,Male
Gargi,Paul,Female
Puja,Biswas,Female
Gulshan,Nandi,Male
Rukmini,Basu,Female
Gargi,Halder,Female
Tumpa,Bandyopadhyay,Female
Bikram,Chakma,Male
Zinia,Chakravarty,Female
Qamar,Dutta,Male
Mrinmoy,Sarkar,Male
Gopal,Mazumder,Male
Gargi,Sikdar,Female
Laxmi,Mukhopadhyay,Female
Purnima,Roy,Female
Liton,Rahman,Male
Rupali,Bhattacharya,Female
Pritha,Poddar,Female
Pratik,Paul,Male
Ritwik,Karmakar,Male
Krittika,Saha,Female
Arjun,Basak,Male
Tuhina,Mazumder,Female
Ipsita,Hossain,Female
Palash,Datta,Male
Koyel,Adhikary,Female
Xarina,Lodh,Female
Gopal,Sikdar,Male
Jharna,Bandyopadhyay,Female
Eshani,Kar,Female
Faria,Mukhopadhyay,Female
Jharna,Banerjee,Female
Hrithik,Chowdhury,Male
Pradip,Bhowmik,Male
Tumpa,Das,Female
Jaya,Lodh,Female
Manas,SenGupta,Male
Nikhil,Barua,Male
Nikhil,GhoshDastidar,Male
Gourab,Naskar,Male
Oishee,Bera,Female
Mithun,Nandi,Male
Utpal,Dutta,Male
Eshani,Barai,Female
Arjun,Ghoshal,Male
Varun,Roy,Male
Lopamudra,Talukdar,Female
Dwaipayan,Bagchi,Male
Purnima,Adhikary,Female
Debjit,Gazi,Male
Jhumur,Gazi,Female
Rupali,Bhuiyan,Female
Nabendu,Sengupta,Male
Nabaneeta,Bhattacharjee,Female
Puja,Gazi,Female
Quadir,Sultana,Male
Krittika,Talukdar,Female
Manisha,Munshi,Female
Farhanul,Talukdar,Male
Esha,Pal,Female
Madhuri,Lodh,Female
Enakshi,Ganguly,Female
Manisha,Nandi,Female
Eshani,Hossain,Female
Pradip,Ray,Male
Esha,Sikdar,Female
Tapas,Ghosh,Male
Pradip,Koley,Male
Deepto,Sultana,Male
Quadir,Dutta,Male
Indrani,Mandal,Female
Varun,Nandi,Male
Goutam,Mondal,Male
Mrinmoy,Gazi,Male
Xarina,Banerjee,Female
Swapan,Datta,Male
Farida,Ali,Female
Pritha,Banerji,Female
Deepto,Chakravarty,Male
Hrithik,Majumdar,Male
Hrithik,SenGupta,Male
Swapan,Ganguly,Male
Tuhina,Datta,Female
Jhumur,Sengupta,Female
